Unnamed: 0,Timestamp (UTC),PM2.5 (ug/m3),Temperature (Celsius),Relative Humidity (%)
2162,7/27/2023 2:00,4.0,30.9,69.25
2163,7/27/2023 3:00,3.75,32.2,64.75
2164,7/27/2023 4:00,3.0,34.025,59.5
2165,7/27/2023 5:00,3.25,35.475,55.0
2166,7/27/2023 6:00,3.25,37.475,49.0
2167,7/27/2023 7:00,3.0,38.825,44.5
2168,7/27/2023 8:00,3.25,40.2,41.75
2169,7/27/2023 9:00,3.75,41.0,40.0
2170,7/27/2023 10:00,3.5,42.325,38.25
2171,7/27/2023 11:00,5.0,41.85,39.0
2172,7/27/2023 12:00,7.5,37.1,47.5
2173,7/27/2023 13:00,9.25,35.175,51.25
2174,7/27/2023 14:00,10.66666667,34.06666667,54.0
2175,7/27/2023 15:00,7.5,32.95,56.5
2176,7/27/2023 16:00,21.75,31.7,61.75
2177,7/27/2023 17:00,6.75,30.7,66.0
2178,7/27/2023 18:00,6.25,30.025,68.5
2179,7/27/2023 19:00,6.0,29.525,70.75
2180,7/27/2023 20:00,5.5,29.2,72.0
2181,7/27/2023 21:00,5.0,29.1,72.25
2182,7/27/2023 22:00,5.0,28.875,73.5
2183,7/27/2023 23:00,5.0,28.775,74.0
2184,7/28/2023 0:00,5.75,28.825,73.75
2185,7/28/2023 1:00,7.75,29.775,70.75
2186,7/28/2023 2:00,19.25,30.975,67.0
2187,7/28/2023 3:00,7.75,32.6,62.75
2188,7/28/2023 4:00,6.0,34.45,56.75
2189,7/28/2023 5:00,6.25,35.875,53.5
2190,7/28/2023 6:00,6.0,37.175,55.0
2191,7/28/2023 7:00,5.25,38.225,54.75
2192,7/28/2023 8:00,6.0,39.65,52.75
2193,7/28/2023 9:00,5.25,41.15,41.5
2194,7/28/2023 10:00,5.75,42.3,38.25
2195,7/28/2023 11:00,5.5,41.95,38.25
2196,7/28/2023 12:00,5.25,37.65,44.75
2197,7/28/2023 13:00,11.75,35.4,49.0
2198,7/28/2023 14:00,15.0,34.175,53.5
2199,7/28/2023 15:00,13.0,32.75,58.25
2200,7/28/2023 16:00,10.5,31.45,63.75
2201,7/28/2023 17:00,10.25,30.6,67.5
2202,7/28/2023 18:00,8.25,30.025,69.5
2203,7/28/2023 19:00,6.5,29.725,70.5
2204,7/28/2023 20:00,6.0,29.63333333,71.0
2205,7/28/2023 21:00,6.0,29.425,72.0
2206,7/28/2023 22:00,7.0,29.35,72.0
2207,7/28/2023 23:00,6.5,29.225,72.25
2208,7/29/2023 0:00,7.25,29.05,73.0
2209,7/29/2023 1:00,15.5,29.525,71.75
2210,7/29/2023 2:00,13.25,31.15,67.75
2211,7/29/2023 3:00,7.75,33.25,61.25
2212,7/29/2023 4:00,6.5,35.075,56.0
2213,7/29/2023 5:00,6.0,36.65,50.25
2214,7/29/2023 6:00,6.0,37.975,45.0
2215,7/29/2023 7:00,7.0,39.325,49.5
2216,7/29/2023 8:00,6.75,39.425,52.0
2217,7/29/2023 9:00,7.0,40.0,49.0
2218,7/29/2023 10:00,7.0,42.175,45.25
2219,7/29/2023 11:00,7.0,40.55,44.5
2220,7/29/2023 12:00,7.333333333,36.96666667,49.66666667
2221,7/29/2023 13:00,10.25,35.275,49.5
2222,7/29/2023 14:00,12.5,34.275,51.5
2223,7/29/2023 15:00,15.75,33.025,57.75
2224,7/29/2023 16:00,11.5,31.925,60.75
2225,7/29/2023 17:00,12.5,31.0,64.0
2226,7/29/2023 18:00,12.5,30.2,68.0
2227,7/29/2023 19:00,10.5,29.75,70.0
2228,7/29/2023 20:00,9.333333333,29.66666667,70.0
2229,7/29/2023 21:00,9.0,29.5,70.75
2230,7/29/2023 22:00,10.0,29.225,71.75
2231,7/29/2023 23:00,9.5,29.075,72.25
2232,7/30/2023 0:00,9.5,29.0,72.75
2233,7/30/2023 1:00,10.0,29.35,72.0
2234,7/30/2023 2:00,10.5,30.95,67.75
2235,7/30/2023 3:00,10.33333333,33.36666667,60.33333333
2236,7/30/2023 4:00,6.75,35.15,54.0
2237,7/30/2023 5:00,7.0,36.55,50.75
2238,7/30/2023 6:00,6.75,37.775,48.25
2239,7/30/2023 7:00,7.75,39.575,44.0
2240,7/30/2023 8:00,8.0,41.25,40.5
2241,7/30/2023 9:00,7.0,41.225,43.75
2242,7/30/2023 10:00,8.25,42.225,45.5
2243,7/30/2023 11:00,10.0,41.16666667,44.66666667
2244,7/30/2023 12:00,11.75,37.5,47.5
2245,7/30/2023 13:00,8.75,35.4,50.0
2246,7/30/2023 14:00,17.25,34.225,51.5
2247,7/30/2023 15:00,16.75,33.1,56.25
2248,7/30/2023 16:00,17.5,31.925,61.25
2249,7/30/2023 17:00,14.75,30.725,65.5
2250,7/30/2023 18:00,12.0,29.925,68.75
2251,7/30/2023 19:00,9.75,29.475,70.75
2252,7/30/2023 20:00,9.0,29.325,71.75
2253,7/30/2023 21:00,9.0,29.2,72.0
2254,7/30/2023 22:00,9.0,29.05,73.0
2255,7/30/2023 23:00,9.25,28.875,73.0
2256,7/31/2023 0:00,9.5,28.825,73.75
2257,7/31/2023 1:00,24.33333333,29.5,72.0
2258,7/31/2023 2:00,13.5,30.875,68.0
2259,7/31/2023 3:00,8.75,33.45,60.75
2260,7/31/2023 4:00,6.75,35.525,55.5
2261,7/31/2023 5:00,6.75,36.95,51.25
2262,7/31/2023 6:00,7.0,38.5,48.0
2263,7/31/2023 7:00,7.0,39.95,44.75
2264,7/31/2023 8:00,8.25,40.725,47.25
2265,7/31/2023 9:00,8.75,39.775,51.0
2266,7/31/2023 10:00,12.0,40.0,49.5
2267,7/31/2023 11:00,11.75,38.35,48.25
2268,7/31/2023 12:00,11.75,36.25,51.0
2269,7/31/2023 13:00,11.75,34.825,54.5
2270,7/31/2023 14:00,13.5,33.55,57.0
2271,7/31/2023 15:00,13.0,32.2,60.25
2272,7/31/2023 16:00,10.0,31.025,64.5
2273,7/31/2023 17:00,10.75,30.275,68.25
2274,7/31/2023 18:00,9.0,29.85,70.0
2275,7/31/2023 19:00,8.0,29.7,71.0
2276,7/31/2023 20:00,8.0,29.6,71.75
2277,7/31/2023 21:00,8.5,29.55,71.75
2278,7/31/2023 22:00,7.5,29.425,72.0
2279,7/31/2023 23:00,7.75,29.25,72.75
2280,8/1/2023 0:00,8.0,29.15,73.25
2281,8/1/2023 1:00,8.666666667,29.7,72.0
2282,8/1/2023 2:00,13.33333333,31.03333333,68.33333333
2283,8/1/2023 3:00,8.0,32.825,63.0
2284,8/1/2023 4:00,8.333333333,34.33333333,59.0
2285,8/1/2023 5:00,,,
2286,8/1/2023 6:00,8.5,38.05,48.5
2287,8/1/2023 7:00,8.25,39.75,44.75
2288,8/1/2023 8:00,7.5,39.825,43.0
2289,8/1/2023 9:00,8.0,40.625,41.0
2290,8/1/2023 10:00,7.75,42.875,37.75
2291,8/1/2023 11:00,6.333333333,40.3,40.33333333
2292,8/1/2023 12:00,7.75,36.6,47.5
2293,8/1/2023 13:00,12.75,34.375,53.75
2294,8/1/2023 14:00,11.0,32.95,58.5
2295,8/1/2023 15:00,12.75,31.775,63.0
2296,8/1/2023 16:00,9.0,30.925,66.75
2297,8/1/2023 17:00,9.0,30.45,68.75
2298,8/1/2023 18:00,7.75,30.05,70.0
2299,8/1/2023 19:00,7.0,29.7,71.0
2300,8/1/2023 20:00,7.0,29.475,72.0
2301,8/1/2023 21:00,7.25,29.3,72.75
2302,8/1/2023 22:00,8.5,29.1,74.0
2303,8/1/2023 23:00,10.25,28.9,74.5
2304,8/2/2023 0:00,12.5,28.75,75.0
2305,8/2/2023 1:00,9.5,29.3,73.75
2306,8/2/2023 2:00,10.75,30.9,69.0
2307,8/2/2023 3:00,9.5,33.125,62.25
2308,8/2/2023 4:00,9.0,35.075,57.0
2309,8/2/2023 5:00,8.0,36.95,49.25
2310,8/2/2023 6:00,7.75,38.425,44.75
2311,8/2/2023 7:00,8.0,39.8,42.5
2312,8/2/2023 8:00,7.5,41.325,38.5
2313,8/2/2023 9:00,7.0,41.175,36.5
2314,8/2/2023 10:00,8.25,42.2,34.5
2315,8/2/2023 11:00,7.0,40.15,37.25
2316,8/2/2023 12:00,8.75,36.4,44.0
2317,8/2/2023 13:00,13.75,34.825,47.75
2318,8/2/2023 14:00,11.0,33.25,55.25
2319,8/2/2023 15:00,9.0,31.8,62.5
2320,8/2/2023 16:00,8.0,30.75,67.25
2321,8/2/2023 17:00,8.0,30.1,70.0
2322,8/2/2023 18:00,8.25,29.825,71.5
2323,8/2/2023 19:00,8.0,29.6,72.5
2324,8/2/2023 20:00,7.25,29.35,73.0
2325,8/2/2023 21:00,8.0,29.175,73.75
2326,8/2/2023 22:00,8.0,28.95,74.5
2327,8/2/2023 23:00,7.75,28.8,75.0
2328,8/3/2023 0:00,8.0,28.625,76.25
2329,8/3/2023 1:00,8.5,29.4,74.5
2330,8/3/2023 2:00,8.0,31.025,68.75
2331,8/3/2023 3:00,13.75,32.975,61.5
2332,8/3/2023 4:00,7.0,35.05,55.75
2333,8/3/2023 5:00,7.0,36.525,50.5
2334,8/3/2023 6:00,6.75,38.3,46.5
2335,8/3/2023 7:00,6.75,40.0,42.5
2336,8/3/2023 8:00,6.0,41.1,40.25
2337,8/3/2023 9:00,6.25,39.775,46.75
2338,8/3/2023 10:00,7.25,38.275,56.5
2339,8/3/2023 11:00,7.0,36.96666667,59.0
2340,8/3/2023 12:00,15.75,35.55,51.5
2341,8/3/2023 13:00,11.25,33.975,55.25
2342,8/3/2023 14:00,13.75,32.85,59.5
2343,8/3/2023 15:00,11.0,32.06666667,62.0
2344,8/3/2023 16:00,10.75,31.3,63.5
2345,8/3/2023 17:00,9.5,30.7,65.75
2346,8/3/2023 18:00,8.25,30.075,68.75
2347,8/3/2023 19:00,7.25,29.9,70.25
2348,8/3/2023 20:00,7.0,29.775,71.0
2349,8/3/2023 21:00,7.0,29.55,71.75
2350,8/3/2023 22:00,7.25,29.375,72.5
2351,8/3/2023 23:00,7.25,29.275,73.0
2352,8/4/2023 0:00,7.5,29.2,73.5
2353,8/4/2023 1:00,14.5,29.875,71.5
2354,8/4/2023 2:00,9.5,31.525,66.5
2355,8/4/2023 3:00,7.25,33.675,60.0
2356,8/4/2023 4:00,7.0,35.575,54.25
2357,8/4/2023 5:00,5.25,37.175,49.5
2358,8/4/2023 6:00,5.0,38.8,45.5
2359,8/4/2023 7:00,6.0,38.725,52.5
2360,8/4/2023 8:00,6.25,39.825,52.0
2361,8/4/2023 9:00,8.75,40.3,51.75
2362,8/4/2023 10:00,7.0,41.23333333,50.66666667
2363,8/4/2023 11:00,7.25,37.8,58.75
2364,8/4/2023 12:00,9.666666667,36.1,61.0
2365,8/4/2023 13:00,11.5,34.1,66.25
2366,8/4/2023 14:00,11.25,33.3,68.0
2367,8/4/2023 15:00,10.25,32.75,69.0
2368,8/4/2023 16:00,10.5,31.925,69.75
2369,8/4/2023 17:00,10.75,31.175,67.5
2370,8/4/2023 18:00,10.5,30.45,69.0
2371,8/4/2023 19:00,9.25,29.825,71.0
2372,8/4/2023 20:00,8.0,29.35,72.5
2373,8/4/2023 21:00,7.0,29.0,73.5
2374,8/4/2023 22:00,7.0,28.8,74.5
2375,8/4/2023 23:00,7.0,28.7,75.0
2376,8/5/2023 0:00,7.0,28.8,75.0
2377,8/5/2023 1:00,8.5,29.575,73.5
2378,8/5/2023 2:00,8.25,31.25,68.75
2379,8/5/2023 3:00,8.5,33.175,62.5
2380,8/5/2023 4:00,7.25,35.275,55.5
2381,8/5/2023 5:00,6.25,36.85,51.75
2382,8/5/2023 6:00,6.75,38.5,51.75
2383,8/5/2023 7:00,6.0,39.575,50.5
2384,8/5/2023 8:00,6.25,40.525,49.25
2385,8/5/2023 9:00,6.0,40.6,49.33333333
2386,8/5/2023 10:00,6.25,41.95,48.5
2387,8/5/2023 11:00,6.0,39.96666667,50.33333333
2388,8/5/2023 12:00,6.666666667,36.03333333,59.33333333
2389,8/5/2023 13:00,7.5,34.7,60.75
2390,8/5/2023 14:00,7.75,34.925,63.5
2391,8/5/2023 15:00,7.5,33.6,67.75
2392,8/5/2023 16:00,13.25,32.425,69.0
2393,8/5/2023 17:00,13.5,31.7,69.0
2394,8/5/2023 18:00,15.5,30.925,69.5
2395,8/5/2023 19:00,16.25,30.375,67.75
2396,8/5/2023 20:00,13.25,29.95,67.0
2397,8/5/2023 21:00,11.0,29.525,69.0
2398,8/5/2023 22:00,11.25,29.15,71.25
2399,8/5/2023 23:00,14.75,28.85,73.0
2400,8/6/2023 0:00,11.0,28.85,73.75
2401,8/6/2023 1:00,19.25,29.625,71.5
2402,8/6/2023 2:00,9.75,31.425,65.0
2403,8/6/2023 3:00,7.25,33.4,58.75
2404,8/6/2023 4:00,7.25,35.625,51.75
2405,8/6/2023 5:00,6.0,37.725,46.25
2406,8/6/2023 6:00,5.5,38.975,47.75
2407,8/6/2023 7:00,6.5,38.825,54.0
2408,8/6/2023 8:00,7.0,39.375,53.75
2409,8/6/2023 9:00,7.25,39.175,55.25
2410,8/6/2023 10:00,9.5,38.5,57.75
2411,8/6/2023 11:00,7.75,38.75,56.0
2412,8/6/2023 12:00,7.666666667,36.33333333,60.33333333
2413,8/6/2023 13:00,10.75,34.9,66.5
2414,8/6/2023 14:00,8.75,33.35,69.5
2415,8/6/2023 15:00,9.0,32.825,69.5
2416,8/6/2023 16:00,10.0,31.85,70.25
2417,8/6/2023 17:00,10.75,31.4,70.5
2418,8/6/2023 18:00,14.0,30.25,71.75
2419,8/6/2023 19:00,18.25,29.325,73.25
2420,8/6/2023 20:00,18.75,28.9,74.0
2421,8/6/2023 21:00,15.25,28.625,75.25
2422,8/6/2023 22:00,12.5,28.725,75.25
2423,8/6/2023 23:00,10.75,28.7,75.25
2424,8/7/2023 0:00,11.0,28.6,75.0
2425,8/7/2023 1:00,9.0,29.43333333,72.33333333
2426,8/7/2023 2:00,8.0,30.95,67.75
2427,8/7/2023 3:00,7.75,33.325,60.25
2428,8/7/2023 4:00,6.5,35.675,53.75
2429,8/7/2023 5:00,6.0,37.35,49.0
2430,8/7/2023 6:00,6.75,38.0,53.25
2431,8/7/2023 7:00,7.0,38.25,55.75
2432,8/7/2023 8:00,7.0,39.075,54.0
2433,8/7/2023 9:00,7.0,39.63333333,52.66666667
2434,8/7/2023 10:00,8.0,38.25,56.5
2435,8/7/2023 11:00,10.0,38.8,57.0
2436,8/7/2023 12:00,9.25,35.75,64.0
2437,8/7/2023 13:00,9.0,34.625,67.0
2438,8/7/2023 14:00,8.0,33.6,69.0
2439,8/7/2023 15:00,7.75,32.5,70.75
2440,8/7/2023 16:00,11.0,31.9,73.0
2441,8/7/2023 17:00,12.25,31.375,70.5
2442,8/7/2023 18:00,10.0,30.325,68.0
2443,8/7/2023 19:00,10.0,29.5,71.0
2444,8/7/2023 20:00,9.25,29.075,73.0
2445,8/7/2023 21:00,7.5,28.975,73.0
2446,8/7/2023 22:00,8.25,28.925,73.75
2447,8/7/2023 23:00,8.25,28.975,73.75
2448,8/8/2023 0:00,10.0,29.03333333,73.33333333
2449,8/8/2023 1:00,39.0,29.275,73.25
2450,8/8/2023 2:00,16.0,30.7,69.33333333
2451,8/8/2023 3:00,11.0,32.7,63.75
2452,8/8/2023 4:00,11.5,34.975,57.75
2453,8/8/2023 5:00,8.0,37.0,52.5
2454,8/8/2023 6:00,7.0,38.6,49.75
2455,8/8/2023 7:00,7.0,38.225,55.75
2456,8/8/2023 8:00,7.333333333,37.0,58.33333333
2457,8/8/2023 9:00,6.333333333,31.93333333,69.0
2458,8/8/2023 10:00,4.25,29.9,74.5
2459,8/8/2023 11:00,5.25,30.15,75.5
2460,8/8/2023 12:00,8.0,30.575,75.0
2461,8/8/2023 13:00,9.75,30.225,76.5
2462,8/8/2023 14:00,11.75,29.575,78.0
2463,8/8/2023 15:00,11.75,29.55,77.75
2464,8/8/2023 16:00,11.25,29.225,77.5
2465,8/8/2023 17:00,10.25,29.15,75.5
2466,8/8/2023 18:00,9.0,28.925,75.25
2467,8/8/2023 19:00,8.0,28.475,76.25
2468,8/8/2023 20:00,7.75,28.25,77.5
2469,8/8/2023 21:00,6.75,28.025,79.0
2470,8/8/2023 22:00,6.25,28.1,79.0
2471,8/8/2023 23:00,6.25,28.2,79.0
2472,8/9/2023 0:00,8.0,28.16666667,79.66666667
2473,8/9/2023 1:00,8.0,28.75,78.5
2474,8/9/2023 2:00,,,
2475,8/9/2023 3:00,7.75,31.2,72.5
2476,8/9/2023 4:00,7.25,33.325,66.25
2477,8/9/2023 5:00,7.0,35.25,60.0
2478,8/9/2023 6:00,6.0,36.525,56.25
2479,8/9/2023 7:00,6.75,38.15,54.75
2480,8/9/2023 8:00,6.75,38.575,55.75
2481,8/9/2023 9:00,7.0,37.975,57.25
2482,8/9/2023 10:00,7.0,34.56666667,61.33333333
2483,8/9/2023 11:00,8.75,32.6,65.25
2484,8/9/2023 12:00,13.25,31.825,70.25
2485,8/9/2023 13:00,14.75,30.975,70.75
2486,8/9/2023 14:00,9.25,30.275,71.5
2487,8/9/2023 15:00,8.25,29.9,72.0
2488,8/9/2023 16:00,7.0,29.525,71.75
2489,8/9/2023 17:00,8.0,28.95,74.5
2490,8/9/2023 18:00,11.5,28.525,76.0
2491,8/9/2023 19:00,13.0,28.55,75.0
2492,8/9/2023 20:00,13.0,28.35,75.25
2493,8/9/2023 21:00,12.0,28.4,76.0
2494,8/9/2023 22:00,12.75,28.15,77.25
2495,8/9/2023 23:00,12.25,28.1,78.0
2496,8/10/2023 0:00,10.33333333,28.43333333,78.0
2497,8/10/2023 1:00,10.0,29.25,76.25
2498,8/10/2023 2:00,9.0,30.575,72.5
2499,8/10/2023 3:00,9.0,31.56666667,70.0
2500,8/10/2023 4:00,9.0,33.225,65.5
2501,8/10/2023 5:00,9.0,34.9,60.75
2502,8/10/2023 6:00,9.25,36.275,57.25
2503,8/10/2023 7:00,8.5,38.6,52.25
2504,8/10/2023 8:00,8.25,40.675,50.25
2505,8/10/2023 9:00,8.666666667,34.76666667,63.33333333
2506,8/10/2023 10:00,4.75,27.65,79.5
2507,8/10/2023 11:00,5.666666667,29.13333333,78.66666667
2508,8/10/2023 12:00,6.5,29.75,78.5
2509,8/10/2023 13:00,33.0,29.55,79.25
2510,8/10/2023 14:00,44.25,29.55,79.25
2511,8/10/2023 15:00,25.25,29.1,80.25
2512,8/10/2023 16:00,10.5,28.75,81.0
2513,8/10/2023 17:00,8.25,28.525,80.0
2514,8/10/2023 18:00,9.5,28.5,79.75
2515,8/10/2023 19:00,24.5,28.45,79.5
2516,8/10/2023 20:00,12.75,28.025,80.0
2517,8/10/2023 21:00,14.5,27.9,80.0
2518,8/10/2023 22:00,12.75,27.95,79.75
2519,8/10/2023 23:00,12.75,28.15,80.0
2520,8/11/2023 0:00,19.25,27.85,80.75
2521,8/11/2023 1:00,14.25,28.15,80.25
2522,8/11/2023 2:00,12.5,29.55,76.5
2523,8/11/2023 3:00,10.75,31.1,73.0
2524,8/11/2023 4:00,10.0,32.875,68.25
2525,8/11/2023 5:00,7.75,34.375,63.5
2526,8/11/2023 6:00,7.5,35.7,61.5
2527,8/11/2023 7:00,14.5,36.8,60.0
2528,8/11/2023 8:00,9.5,37.575,58.0
2529,8/11/2023 9:00,8.25,38.275,55.5
2530,8/11/2023 10:00,5.75,39.325,51.0
2531,8/11/2023 11:00,2.75,35.225,55.0
2532,8/11/2023 12:00,9.0,31.375,66.25
2533,8/11/2023 13:00,9.5,30.15,71.0
2534,8/11/2023 14:00,6.5,29.475,71.25
2535,8/11/2023 15:00,5.75,29.0,72.25
2536,8/11/2023 16:00,5.75,28.95,73.0
2537,8/11/2023 17:00,5.25,28.75,74.5
2538,8/11/2023 18:00,9.25,28.95,75.5
2539,8/11/2023 19:00,13.0,28.925,76.75
2540,8/11/2023 20:00,14.75,28.775,78.5
2541,8/11/2023 21:00,12.5,28.35,80.25
2542,8/11/2023 22:00,10.0,28.425,80.0
2543,8/11/2023 23:00,9.75,28.35,80.5
2544,8/12/2023 0:00,8.0,28.5,80.0
2545,8/12/2023 1:00,8.5,28.9,79.0
2546,8/12/2023 2:00,9.0,30.13333333,75.66666667
2547,8/12/2023 3:00,14.75,31.9,71.0
2548,8/12/2023 4:00,17.0,33.65,65.75
2549,8/12/2023 5:00,13.0,35.23333333,61.66666667
2550,8/12/2023 6:00,11.0,36.96666667,56.0
2551,8/12/2023 7:00,9.5,37.775,54.25
2552,8/12/2023 8:00,7.25,32.25,71.0
2553,8/12/2023 9:00,8.666666667,33.23333333,67.66666667
2554,8/12/2023 10:00,8.75,32.0,72.25
2555,8/12/2023 11:00,,,
2556,8/12/2023 12:00,11.25,31.25,73.25
2557,8/12/2023 13:00,14.75,30.625,74.0
2558,8/12/2023 14:00,17.25,30.375,75.75
2559,8/12/2023 15:00,20.75,30.3,74.5
2560,8/12/2023 16:00,11.5,30.225,72.0
2561,8/12/2023 17:00,12.5,29.8,73.25
2562,8/12/2023 18:00,10.5,29.475,73.25
2563,8/12/2023 19:00,9.5,29.2,74.5
2564,8/12/2023 20:00,9.0,29.05,75.75
2565,8/12/2023 21:00,9.5,28.75,77.0
2566,8/12/2023 22:00,10.0,28.25,78.5
2567,8/12/2023 23:00,11.5,28.05,79.25
2568,8/13/2023 0:00,11.5,28.15,79.0
2569,8/13/2023 1:00,11.25,28.875,77.0
2570,8/13/2023 2:00,10.25,30.45,72.25
2571,8/13/2023 3:00,9.0,32.325,66.75
2572,8/13/2023 4:00,8.5,34.425,61.0
2573,8/13/2023 5:00,9.25,35.825,57.75
2574,8/13/2023 6:00,8.0,37.16666667,54.0
2575,8/13/2023 7:00,8.0,39.05,48.75
2576,8/13/2023 8:00,12.0,34.975,63.75
2577,8/13/2023 9:00,9.5,31.8,72.0
2578,8/13/2023 10:00,11.0,30.15,76.5
2579,8/13/2023 11:00,8.5,29.875,77.0
2580,8/13/2023 12:00,10.25,30.475,74.75
2581,8/13/2023 13:00,10.0,30.3,74.5
2582,8/13/2023 14:00,15.75,30.325,74.0
2583,8/13/2023 15:00,11.5,29.625,76.75
2584,8/13/2023 16:00,12.0,29.425,75.75
2585,8/13/2023 17:00,11.0,28.95,76.5
2586,8/13/2023 18:00,10.5,28.525,77.5
2587,8/13/2023 19:00,10.0,28.175,78.0
2588,8/13/2023 20:00,9.75,28.025,78.25
2589,8/13/2023 21:00,,,
2590,8/13/2023 22:00,11.75,28.05,78.0
2591,8/13/2023 23:00,,,
2592,8/14/2023 0:00,,,
2593,8/14/2023 1:00,,,
2594,8/14/2023 2:00,10.0,29.8,72.33333333
2595,8/14/2023 3:00,,,
2596,8/14/2023 4:00,9.0,33.8,59.66666667
2597,8/14/2023 5:00,9.0,35.33333333,56.0
2598,8/14/2023 6:00,8.0,37.15,51.75
2599,8/14/2023 7:00,7.0,39.075,45.5
2600,8/14/2023 8:00,7.0,40.73333333,42.33333333
2601,8/14/2023 9:00,10.5,37.85,49.75
2602,8/14/2023 10:00,8.5,35.65,58.5
2603,8/14/2023 11:00,8.0,33.9,63.0
2604,8/14/2023 12:00,8.25,33.475,65.0
2605,8/14/2023 13:00,9.25,33.275,66.5
2606,8/14/2023 14:00,14.25,32.625,65.0
2607,8/14/2023 15:00,9.25,31.675,59.25
2608,8/14/2023 16:00,10.25,30.675,62.5
2609,8/14/2023 17:00,9.0,29.825,66.5
2610,8/14/2023 18:00,8.75,29.225,71.25
2611,8/14/2023 19:00,9.0,29.075,73.0
2612,8/14/2023 20:00,9.0,28.9,74.25
2613,8/14/2023 21:00,9.0,28.675,75.0
2614,8/14/2023 22:00,9.25,28.5,75.25
2615,8/14/2023 23:00,9.75,28.375,76.0
2616,8/15/2023 0:00,11.75,28.225,76.5
2617,8/15/2023 1:00,16.5,28.85,75.25
2618,8/15/2023 2:00,10.5,30.1,70.25
2619,8/15/2023 3:00,10.0,32.125,62.75
2620,8/15/2023 4:00,9.25,33.675,57.5
2621,8/15/2023 5:00,8.25,35.075,55.25
2622,8/15/2023 6:00,8.0,36.53333333,51.33333333
2623,8/15/2023 7:00,8.0,37.93333333,48.0
2624,8/15/2023 8:00,7.0,38.15,47.0
2625,8/15/2023 9:00,7.0,38.125,46.25
2626,8/15/2023 10:00,7.0,37.16666667,48.0
2627,8/15/2023 11:00,7.0,37.06666667,48.33333333
2628,8/15/2023 12:00,10.75,34.2,54.5
2629,8/15/2023 13:00,9.25,32.65,58.5
2630,8/15/2023 14:00,8.0,31.65,62.0
2631,8/15/2023 15:00,9.0,30.95,62.25
2632,8/15/2023 16:00,12.75,30.2,64.75
2633,8/15/2023 17:00,16.0,29.75,67.5
2634,8/15/2023 18:00,9.25,29.3,70.0
2635,8/15/2023 19:00,7.5,28.975,71.0
2636,8/15/2023 20:00,7.25,28.85,71.5
2637,8/15/2023 21:00,8.0,28.5,74.25
2638,8/15/2023 22:00,8.75,28.225,75.75
2639,8/15/2023 23:00,9.5,28.1,76.5
2640,8/16/2023 0:00,10.0,28.06666667,76.66666667
2641,8/16/2023 1:00,10.0,28.7,75.25
2642,8/16/2023 2:00,10.5,30.225,69.0
2643,8/16/2023 3:00,10.0,31.9,60.75
2644,8/16/2023 4:00,11.0,33.575,55.75
2645,8/16/2023 5:00,7.25,35.15,51.25
2646,8/16/2023 6:00,6.5,36.75,46.5
2647,8/16/2023 7:00,6.25,38.425,42.75
2648,8/16/2023 8:00,6.0,39.725,41.0
2649,8/16/2023 9:00,6.0,40.325,41.0
2650,8/16/2023 10:00,6.0,41.625,39.25
2651,8/16/2023 11:00,7.5,39.675,42.0
2652,8/16/2023 12:00,8.5,35.925,49.5
2653,8/16/2023 13:00,8.666666667,33.83333333,52.66666667
2654,8/16/2023 14:00,18.5,33.125,52.75
2655,8/16/2023 15:00,12.5,32.325,55.25
2656,8/16/2023 16:00,10.5,31.375,57.5
2657,8/16/2023 17:00,10.75,30.55,59.5
2658,8/16/2023 18:00,11.75,29.925,62.5
2659,8/16/2023 19:00,12.0,29.15,66.75
2660,8/16/2023 20:00,11.0,28.525,71.75
2661,8/16/2023 21:00,10.5,28.1,75.25
2662,8/16/2023 22:00,10.5,28.1,76.0
2663,8/16/2023 23:00,,,
2664,8/17/2023 0:00,10.0,28.0,77.5
2665,8/17/2023 1:00,9.0,28.55,75.5
2666,8/17/2023 2:00,9.0,30.025,70.25
2667,8/17/2023 3:00,7.75,31.8,64.25
2668,8/17/2023 4:00,7.0,33.7,58.0
2669,8/17/2023 5:00,6.25,35.55,50.5
2670,8/17/2023 6:00,6.0,37.0,47.25
2671,8/17/2023 7:00,5.25,37.775,44.5
2672,8/17/2023 8:00,5.0,39.05,42.0
2673,8/17/2023 9:00,5.0,39.125,40.25
2674,8/17/2023 10:00,5.0,40.53333333,38.0
2675,8/17/2023 11:00,5.0,37.975,43.0
2676,8/17/2023 12:00,5.333333333,34.76666667,49.0
2677,8/17/2023 13:00,7.5,33.45,53.0
2678,8/17/2023 14:00,6.75,32.35,57.5
2679,8/17/2023 15:00,6.75,31.425,60.5
2680,8/17/2023 16:00,7.75,30.7,63.5
2681,8/17/2023 17:00,7.0,30.125,67.5
2682,8/17/2023 18:00,7.0,29.725,70.5
2683,8/17/2023 19:00,7.0,29.35,73.0
2684,8/17/2023 20:00,7.0,29.075,74.0
2685,8/17/2023 21:00,7.0,28.95,75.0
2686,8/17/2023 22:00,7.0,28.75,75.5
2687,8/17/2023 23:00,7.0,28.7,76.0
2688,8/18/2023 0:00,7.25,28.6,76.0
2689,8/18/2023 1:00,30.0,28.95,75.75
2690,8/18/2023 2:00,8.25,30.2,72.0
2691,8/18/2023 3:00,6.25,32.0,64.75
2692,8/18/2023 4:00,5.25,33.525,59.25
2693,8/18/2023 5:00,4.5,35.4,51.0
